id,obs_date_time,observer,obs_location,sky_cover,precip_type,precip_rate,air_temp_min,air_temp_max,air_temp_current,snow_temp_20,penetration_foot,surfacepentype,snow_height,new_snow_height,swe24,new_snow_density,new_snow_water,wind_direction,wind_speed,wind_gust,hazard,comments,air_temp_trend,precip_intensity,relative_humidity,barometric_pressure,barometric_trend,penetration_ski,penetration_ram,surface_snow,snow_board_type,rain,accumulated_precip,blowing_snow,blowing_snow_dir,frz_lvl_min,frz_lvl_max,frz_lvl_cur,sno_stl,inversion,sh_nsf_obs
351,"2015-11-10 06:00:00",mike,"Mt Roberts Tram Wx",OVC,RS,S-1,33.0,34.8,33.5,NULL,2.80,PF,2.80,NULL,NULL,NULL,1.70,SW,5.0,10.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
352,"2015-11-11 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S-1,29.9,33.5,30.0,NULL,4.00,PF,4.30,NULL,NULL,NULL,0.40,SE,11.0,14.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,"2015-11-12 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S2,29.6,32.3,31.9,NULL,7.00,PF,12.60,7.00,NULL,NULL,0.60,SE,27.0,42.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,"2015-11-13 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S2,31.6,32.4,31.7,NULL,8.00,PF,14.20,5.00,NULL,NULL,1.30,SE,26.0,29.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
355,"2015-11-13 06:00:00",mike,"Speel Arm Balcony Wx",OVC,SN,S-1,30.6,32.5,31.4,NULL,NULL,PR,19.00,5.00,NULL,NULL,NULL,SSW,7.1,23.3,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,"2015-11-13 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RM,38.0,41.4,38.9,NULL,0.00,PF,NULL,NULL,NULL,NULL,NULL,ESE,10.6,35.4,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,"2015-11-14 06:00:00",mike,"Speel Arm Balcony Wx",OVC,NO,,31.2,33.4,32.4,NULL,NULL,PR,NULL,NULL,NULL,NULL,NULL,S,4.7,25.1,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,"2015-11-14 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S1,31.6,32.4,31.8,NULL,NULL,PR,22.40,7.00,NULL,NULL,1.70,SSE,10.0,10.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
359,"2015-11-14 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RL,31.2,33.4,31.2,NULL,0.00,PF,0.00,0.00,NULL,NULL,1.07,SSW,1.1,25.1,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,"2015-11-15 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S1,28.2,31.8,28.2,NULL,NULL,PR,29.90,6.00,NULL,NULL,0.90,SE,5.0,7.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,"2015-11-15 06:00:00",mike,"Snowslide Creek Wx",OVC,SN,S1,33.6,38.9,34.0,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.65,E,2.5,29.8,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,"2015-11-15 06:00:00",mike,"Speel Arm Balcony Wx",OVC,NO,,26.8,32.4,26.8,NULL,NULL,PR,NULL,NULL,NULL,NULL,NULL,N,0.0,18.3,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
363,"2015-11-16 06:00:00",mike,"Mt Roberts Tram Wx",OVC,NO,,24.9,32.9,25.4,NULL,NULL,PR,31.90,4.00,NULL,NULL,0.20,SSE,17.0,23.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,"2015-11-16 06:00:00",mike,"Snowslide Creek Wx",OVC,NO,,32.7,37.4,33.1,NULL,NULL,PR,0.00,1.00,NULL,NULL,0.08,N,0.6,15.5,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,"2015-11-16 06:00:00",mike,"Speel Arm Balcony Wx",OVC,NO,,24.5,28.2,26.8,NULL,NULL,PR,NULL,NULL,NULL,NULL,NULL,,0.0,0.0,0,"HS is rimed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
366,"2015-11-17 06:00:00",mike,"Mt Roberts Tram Wx",BKN,SN,S1,24.6,26.7,25.5,NULL,NULL,PR,32.70,3.00,NULL,NULL,0.10,SSW,10.0,15.0,0,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
367,"2015-11-18 06:00:00",mike,"Mt Roberts Tram Wx",X,SN,S2,23.5,26.4,24.9,NULL,NULL,PR,37.00,4.00,NULL,NULL,0.50,SSE,10.0,16.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
368,"2015-11-18 06:00:00",mike,"Snowslide Creek Wx",OVC,SN,S2,30.6,33.8,32.2,NULL,NULL,PR,6.00,4.00,NULL,NULL,0.28,ESE,7.5,12.4,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
369,"2015-11-18 06:00:00",mike,"Speel Arm Balcony Wx",X,SN,S2,24.7,27.0,26.2,NULL,NULL,PR,NULL,NULL,NULL,NULL,NULL,S,4.6,13.0,0,"JUDD rimed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,"2015-11-20 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S1,21.0,31.8,31.8,NULL,NULL,PR,39.00,2.00,NULL,NULL,0.40,SE,19.0,30.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,"2015-11-20 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RV,27.3,39.2,39.2,NULL,NULL,PR,2.00,1.00,NULL,NULL,0.39,E,7.5,15.5,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
372,"2015-11-20 06:00:00",mike,"Speel Arm Balcony Wx",OVC,SN,S1,24.3,32.4,32.4,NULL,NULL,PR,NULL,NULL,NULL,NULL,NULL,WNW,5.1,17.8,1,"JUDD still rimed",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,"2015-11-19 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S-1,20.8,27.3,21.0,NULL,NULL,PR,39.80,4.00,NULL,NULL,0.30,S,3.0,10.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
374,"2015-11-19 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,S-1,27.0,32.0,29.0,NULL,NULL,PR,3.00,2.00,NULL,NULL,0.24,W,0.0,2.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
375,"2015-11-19 06:00:00",mike,"Speel Arm Balcony Wx",OVC,SN,S-1,23.7,26.8,24.3,NULL,NULL,PR,NULL,NULL,NULL,NULL,NULL,SSW,3.4,11.5,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
376,"2015-11-21 06:00:00",mike,"Mt Roberts Tram Wx",OVC,RA,RM,31.7,36.2,36.2,NULL,NULL,PR,37.00,0.00,NULL,NULL,1.10,SE,34.0,42.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
377,"2015-11-21 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RM,39.4,43.9,43.9,NULL,NULL,PR,0.00,0.00,NULL,NULL,1.06,ESE,23.6,46.0,1,"Genor precip",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
378,"2015-11-21 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RA,RM,32.4,38.3,38.3,NULL,NULL,PR,16.00,NULL,NULL,NULL,NULL,WNW,5.1,21.5,1,"JUDD unrimed now",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
379,"2015-11-22 06:00:00",mike,"Mt Roberts Tram Wx",OVC,NO,,28.3,36.7,28.5,NULL,NULL,PR,35.00,0.00,NULL,NULL,0.10,SSE,11.0,18.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
380,"2015-11-22 06:00:00",mike,"Snowslide Creek Wx",OVC,NO,,34.2,48.8,35.6,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.12,E,3.7,37.9,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,"2015-11-22 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RA,RL,29.4,38.6,29.4,NULL,NULL,PR,13.00,0.00,NULL,NULL,NULL,SSW,3.1,29.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,"2015-11-23 06:00:00",mike,"Mt Roberts Tram Wx",FEW,NO,,21.2,28.9,21.2,NULL,NULL,PR,39.80,5.00,NULL,NULL,0.20,SSE,0.0,6.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
383,"2015-11-23 06:00:00",mike,"Snowslide Creek Wx",FEW,NO,,26.6,37.1,26.8,NULL,NULL,PR,0.40,1.00,NULL,NULL,NULL,NULL,0.0,13.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,"2015-11-23 06:00:00",mike,"Speel Arm Balcony Wx",CLR,NO,,23.9,29.4,24.0,NULL,NULL,PR,13.00,3.00,NULL,NULL,NULL,NW,3.2,13.1,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,"2015-11-24 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S-1,-6.6,-4.4,-4.4,NULL,NULL,PR,95.00,0.00,NULL,NULL,0.00,SE,8.0,9.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
386,"2015-11-24 06:00:00",mike,"Snowslide Creek Wx",OVC,NO,,-4.3,-0.9,-1.3,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.00,E,0.8,3.1,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
387,"2015-11-24 06:00:00",mike,"Speel Arm Balcony Wx",OVC,,,-6.8,-4.4,-4.8,NULL,NULL,PR,45.00,10.00,NULL,NULL,NULL,E,0.0,3.9,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,"2015-11-25 06:00:00",mike,"Mt Roberts Tram Wx",X,RS,S1,-3.9,0.2,0.2,NULL,NULL,PR,90.90,NULL,NULL,NULL,0.30,SE,5.0,10.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,"2015-11-25 06:00:00",mike,"Snowslide Creek Wx",OVC,NO,,-1.3,0.7,0.7,NULL,NULL,PR,1.00,NULL,NULL,NULL,0.50,E,0.0,2.5,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
390,"2015-11-25 06:00:00",mike,"Speel Arm Balcony Wx",BKN,NO,,-4.4,1.3,1.1,NULL,NULL,PR,44.00,1.00,NULL,NULL,NULL,NNW,0.3,3.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
391,"2015-11-26 06:00:00",mike,"Speel Arm Balcony Wx",FEW,NO,,-0.8,6.7,6.6,NULL,NULL,PR,37.00,0.00,NULL,NULL,0.00,SSW,4.2,7.6,1,"Strong Inversion present",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
392,"2015-11-26 06:00:00",mike,"Snowslide Creek Wx",FEW,NO,,-0.2,1.7,1.0,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.00,NE,3.9,6.1,1,"Inversion Present",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,"2015-11-26 06:00:00",mike,"Mt Roberts Tram Wx",FEW,NO,,-2.6,1.9,1.9,NULL,NULL,PR,88.90,0.00,NULL,NULL,0.00,SE,7.0,15.0,1,"Inversion Present",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,"2015-11-27 06:00:00",mike,"Speel Arm Balcony Wx",BKN,NO,,1.1,6.6,1.4,NULL,NULL,PR,37.00,0.00,NULL,NULL,0.00,S,1.2,8.4,1,"Inversion Present, but weakened",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
395,"2015-11-27 06:00:00",mike,"Mt Roberts Tram Wx",BKN,NO,,-0.3,2.9,0.6,NULL,NULL,PR,87.10,0.00,NULL,NULL,0.00,SE,6.0,14.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
396,"2015-11-27 06:00:00",mike,"Snowslide Creek Wx",BKN,NO,,-1.1,3.0,2.1,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.00,E,1.4,5.5,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
397,"2015-11-28 06:00:00",mike,"Mt Roberts Tram Wx",X,RS,S2,-0.3,3.0,0.3,NULL,NULL,PR,103.10,19.00,NULL,NULL,15.20,SSE,20.0,40.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
398,"2015-11-28 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RM,1.9,7.8,4.0,NULL,NULL,PR,0.00,0.00,NULL,NULL,18.00,SE,5.3,9.4,1,"Station off since 7pm 11/27. . .not full 24hr summary; used NCAR water and temp data",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
399,"2015-11-28 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RS,S1,-0.3,4.4,0.2,NULL,NULL,PR,46.00,11.00,NULL,NULL,NULL,S,1.7,7.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,"2015-11-30 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RA,RL,0.4,4.7,1.0,NULL,NULL,PR,51.00,0.00,NULL,NULL,NULL,S,0.7,12.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,"2015-12-01 06:00:00",mike,"Mt Roberts Tram Wx",OVC,RA,RL,0.4,1.7,1.0,NULL,NULL,PR,94.00,0.00,NULL,NULL,15.70,SE,1.0,20.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
402,"2015-12-01 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RA,RL,0.2,1.9,1.9,NULL,NULL,PR,56.00,5.00,NULL,NULL,NULL,S,1.2,4.8,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
403,"2015-12-01 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RL,3.1,6.2,4.9,NULL,NULL,PR,0.00,0.00,NULL,NULL,17.50,SSE,5.5,15.8,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
404,"2015-12-02 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RA,RM,-0.4,3.3,0.6,NULL,NULL,PR,49.00,0.00,NULL,NULL,NULL,SW,3.3,5.1,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
405,"2015-12-02 06:00:00",mike,"Mt Roberts Tram Wx",OVC,RS,RL,0.2,2.5,0.2,NULL,NULL,PR,90.00,0.00,NULL,NULL,12.40,SE,5.0,20.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
406,"2015-12-02 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RL,3.7,6.1,3.7,NULL,NULL,PR,0.00,0.00,NULL,NULL,11.90,SE,3.1,13.6,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
407,"2015-12-05 06:00:00",mike,"Speel Arm Balcony Wx",FEW,NO,,-1.9,1.9,0.1,NULL,NULL,PR,51.00,0.00,NULL,NULL,0.00,N,1.2,4.3,1,"Inversion Present, but weakened",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
408,"2015-12-05 06:00:00",mike,"Snowslide Creek Wx",FEW,NO,,-2.2,0.4,-0.3,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.00,NNW,0.6,3.1,1,"Inversion Present, but weakened",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,"2015-12-05 06:00:00",mike,"Mt Roberts Tram Wx",FEW,NO,,-1.0,1.8,1.7,NULL,NULL,PR,86.10,0.00,NULL,NULL,0.00,NE,5.0,14.0,1,"Inversion Present, but weakened",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410,"2015-12-04 06:00:00",mike,"Speel Arm Balcony Wx",CLR,NO,,-0.5,2.0,0.6,NULL,NULL,PR,54.00,0.00,NULL,NULL,0.00,NNW,1.1,5.9,1,"Inversion Present",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
411,"2015-12-04 06:00:00",mike,"Snowslide Creek Wx",X,NO,,-1.6,3.0,-1.5,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.00,N,0.0,4.4,1,"Fog, inversion",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
412,"2015-12-04 06:00:00",mike,"Mt Roberts Tram Wx",CLR,NO,,-0.9,1.6,-0.9,NULL,1.00,PF,88.10,0.00,NULL,NULL,0.00,SSW,2.0,3.0,1,"Inversion Present. SFC crust 15cm from 5cm previous day (0900)",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,"2015-12-03 06:00:00",mike,"Mt Roberts Tram Wx",FEW,NO,,0.1,2.0,1.2,NULL,40.00,PF,89.00,0.00,NULL,NULL,2.50,ENE,3.0,6.0,1,"Fog starting below 800'",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
414,"2015-12-03 06:00:00",mike,"Snowslide Creek Wx",SCT,NO,,3.0,5.0,3.3,NULL,NULL,PR,0.00,0.00,NULL,NULL,1.00,N,0.0,12.2,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
415,"2015-12-03 06:00:00",mike,"Speel Arm Balcony Wx",FEW,NO,,-0.4,2.4,0.8,NULL,NULL,PR,45.00,0.00,NULL,NULL,NULL,NNW,1.7,5.2,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
416,"2015-12-06 06:00:00",mike,"Speel Arm Balcony Wx",OVC,NO,,-2.5,2.7,0.0,NULL,NULL,PR,52.00,0.00,NULL,NULL,NULL,N,1.8,8.9,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
417,"2015-12-06 06:00:00",mike,"Mt Roberts Tram Wx",OVC,NO,,-0.8,1.4,-0.1,NULL,NULL,PR,86.10,0.00,NULL,NULL,0.00,E,7.0,15.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,"2015-12-06 06:00:00",mike,"Snowslide Creek Wx",OVC,NO,,-0.5,6.0,5.1,NULL,NULL,PR,0.00,0.00,NULL,NULL,0.00,SE,5.0,12.2,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,"2015-12-07 06:00:00",mike,"Speel Arm Balcony Wx",X,SN,S1,-1.4,1.9,-0.8,NULL,NULL,PR,50.00,1.00,NULL,NULL,NULL,SW,0.4,8.5,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
420,"2015-12-07 06:00:00",mike,"Mt Roberts Tram Wx",OVC,SN,S1,-1.4,0.8,0.2,NULL,NULL,PR,85.10,2.00,NULL,NULL,2.50,NE,1.0,2.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
421,"2015-12-07 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RV,0.4,5.4,1.2,NULL,NULL,PR,0.00,0.00,NULL,NULL,2.00,ESE,0.3,16.6,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
422,"2015-11-30 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RL,3.9,8.6,5.4,NULL,NULL,PR,0.00,0.00,NULL,NULL,22.00,E,4.2,20.3,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
423,"2015-11-30 06:00:00",mike,"Mt Roberts Tram Wx",OVC,RA,RL,0.3,2.7,1.0,NULL,NULL,PR,94.00,2.00,NULL,NULL,22.90,SE,7.0,15.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
424,"2015-12-08 06:00:00",mike,"Speel Arm Balcony Wx",OVC,RA,RV,-1.1,3.4,2.9,NULL,NULL,PR,75.00,20.00,NULL,NULL,NULL,N,4.4,8.6,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
425,"2015-12-08 06:00:00",mike,"Mt Roberts Tram Wx",OVC,RA,RV,-0.2,2.3,2.3,NULL,NULL,PR,89.90,10.00,NULL,NULL,10.20,ENE,10.0,20.0,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,"2015-12-08 06:00:00",mike,"Snowslide Creek Wx",OVC,RA,RV,0.8,5.4,5.4,NULL,NULL,PR,0.00,0.00,NULL,NULL,10.00,NE,3.9,6.4,1,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
